Kensington Taylor Limited,"Kensington Court, Woodwater Park, Pynes Hill, Exeter, Devon, EX2 5TY",Tel: 01392 360338,www.kensingtontaylor.com,"We are a General Practice in the true sense. We specialise in designing good buildings from Housing to Airports, Schools to Offices,  Hotels to Leisure."
Kent Design Partnership,"Grove Dairy Farm Business Centre, Bobbing Hill, Bobbing, SITTINGBOURNE, Kent, ME9 8NY",Tel: 01795 844162,www.kdp-architect.co.uk,
Keys & Monaghan Architects Ltd,"12 Main Street, Townhill, Irvinestown, ENNISKILLEN, County Fermanagh, BT94 1GJ",Tel: 028 686 28 088,www.keysandmonaghan.com,
Keystone (CPD & PEDR),"66B Portland Place, Testing Road, Testing, ZE1 0TT",Tel: 020 7580 5533,,
Khoury Architects,"42 New Road, Stourbridge, DY8 1PA",Tel: 01384 395959,www.khouryarchitects.co.uk,"Khoury Architects is a practice of highly creative and imaginative architects, committed to designing contemporary and sustainable spaces and places which are as striking and innovative as they are socially, economically and environmentally responsible.  The practice offers architectural and interior design services from its West Midlands base and since formation in 2005 has designed buildings in both private and public sectors across the UK.  We welcome new build projects and relish the challenge of working within an existing structure."
Kieran Wardle Architects,"30 Elam Close, LONDON, SE5 9BW",Tel: 02078460054,www.kieranwardle.co.uk,"Urban Architecture Office (UAO) is a London based architectural design studio engaging with the subjects of place-making and urban architecture. We recognise the importance of generating design with a strong understanding of construction, drawing inspiration from context, typology, client and budget.  The studio has experience of successful planning applications and building control approvals, offering a wide range of services from architectural design and measured surveys to high quality planning submissions and construction drawings. We work with a defined set of tools, from materiality and proportion to landscape and natural light.   Maintaining a strong focus on design, we seek architectural solutions to thought provoking challenges through the creative use of materials, narrative and sequence.  Urban Architecture office is led by Kieran Thomas Wardle. Kieran has worked at a number of award-winning practices before setting up UAO in 2016. As well as practicing, Kieran co-runs Studio 10 at the Cass School of Architecture and consults on the MPhil in Media Practices at the Architectural Association."
Kilburn Nightingale Architects,"26 Harrison Street, LONDON, WC1H 8JW",Tel: 020 7812 1102,www.kilburnnightingale.com,"Kilburn Nightingale Architects is an award winning practice established in 1986.  We have a flexible, open approach to design and believe in establishing a dialogue with our clients in order to produce good buildings which respond to their needs.    We have extensive experience of designing buildings of various scales and typologies. With a reputation for high-quality design our projects have been widely published in the national and architectural press."
Kim Strasman Associates,"The Studio, 1 Northgate Cottages, The Green, Rottingdean, BRIGHTON, East Sussex, BN2 7DT",Tel: 01273 383192,www.kimstrasmanassociates.co.uk,"We have undertaken architectural and planning work for Universities, Local Authority, Sussex Police and private clients principally in the field of Housing, Education and Leisure."
KIMA Architecture & Interiors Ltd,"18 Cleveland Street, London, W1T 4HZ",Tel: 020 7487 0761,www.kima-uk.com,
Kiosk Architecture and Design,"Brighton Road Studios, Brighton Road, Gateshead, NE8 1XS",Tel: 07752 382 544,www.designbykiosk.co.uk,"Kiosk is a regional architectural practice with a keen interest in culture, education and historic environments. From the outset our passion for design was directed by an ongoing curiosity for what our clients do and how space affects these activities. We generate design concepts and ideas embedded into a wider setting. Achieving outstanding outcomes is the result of a collaborative effort and in our work communication is key.   We believe there is a place for contemporary design within a wider urban and historic context and that our work contributes to positive change for our clients, users of our buildings and communities. We want to see our projects built wherever possible so we take responsibility for the design and construction stages of the process."
Kirby Cove Architects,"Studio 10, Dimsdale, 80 Fore Street, HERTFORD, Hertfordshire, SG14 1BY",Tel: 01992 538088,www.kcarchitects.co.uk,"Every project involves partnership between client, architect and contractors. Historic restoration, commercial development and home extensions all require commitment which we aim to provide."
Kirkland Fraser Moor,"Hope House, 1 Stocks Farm Barns, Stocks Road, Aldbury, TRING, Hertfordshire, HP23 5RX",Tel: 01442 851933,www.k-f-m.com,"Kirkland Fraser Moor is a firm of Architects and Designers which has been established to focus on design and innovation, leading to sustainable products, processes and communities.  Our approach to design does not  merely make incremental refinements to existing solutions - it is our aim to achieve breakthrough results by using a whole-system design philosophy.   By considering and understanding problems in the context of the whole system, we can often develop far-reaching solutions that gain multiple benefits. We consider that such an approach fosters innovation and greatly maximises design potential. This inturn leads to the increase of value not only for clients but occupants, communities and ecologies.   By learning from nature we aim to develop our design solutions to work in harmony with its grain."
Kirkwood McCarthy,"WeWork London Fields,, 115 Mare Street, London, E8 4RU",Tel: 020 7249 0361,www.kirkwoodmccarthy.com,"Kirkwood McCarthy is a London based architecture and design studio established in 2013.    Often working on constrained or otherwise overlooked sites, we create buildings with highly resolved space planning that perform well in plan and section. Consideration to daylight, views and materiality is brought together with features such as light wells, gardens and double height spaces to maximise both the spatial and social experience. These manoeuvres impose a grandeur and quality to our projects that belies their original site; and encourages a joyful interaction between end-user and building.   Emblematic of the Australian/English culture combination of the studio, our designs are underpinned by a forging of social interaction and an engagement with the outdoors by capturing natural daylight, views and ventilation. Our intuitive style balances high performance with a strong undertone of playfulness, making of a highly enjoyable and timeless architecture.   Our architecture seeks to be wholly enjoyable and delightful to its user; accordingly we specialise in the private residential, commercial and hospitality sectors"
Kirkwood McLean,"205 Wardour Street, London, W1F 8ZJ",Tel: 07897 994 966,www.kirkwoodmclean.com,
Kitson Architecture Ltd,"Suite 22, 28-32 Greenwood Street, Altrincham, Cheshire, WA14 1RZ",Tel: 0161 637 2764,www.kitsonarchitecture.co.uk,"As a dynamic practice our ethos is to provide workable solutions to any brief using creative thinking, practical reasoning and technical know-how, backed up by directors with over 20 years’ experience of delivering quality projects. We work in a wide variety of sectors throughout the country for developers, funds, private clients and contractors. Our approach may sometimes surprise but we always endeavour to achieve the highest standards in architecture based on the requirements, budget and timescale. Each project is approached with a fresh outlook which develops throughout the design process from inception to completion. We seek to utilise innovative processes and materials where practical to deliver bespoke solutions to every scheme. Our experience allows us to view all projects using a depth of design and construction knowledge to inspire creative and successful developments."
KJ Architects Ltd,"KJ Architects Ltd, Studio 2, 4 The Highlands, Exning, NEWMARKET, Suffolk, CB8 7NT",Tel: 01638 662393,www.kj-architects.co.uk,"The Johns Practice is an innovative and progressive firm of architects based in Suffolk.  For over four decades we have provided a wide and flexible range of architectural, project management, design and surveying services.  Our commitment to quality and sector-specific knowledge appeals to both our new clients and those that come back to us again and again.  We also pride ourselves on our ability to provide pleasing solutions for clients however challenging the site, or vigorous the requirements.  Quality and client satisfaction matter to us a great deal.  Our staff, who work seamlessly together using the latest technology, deliver not only imaginative and sympathetic design solutions, but a commitment to doing the job thoroughly and well.  We like to establish strong relationships with our clients and we work with them and listen closely to them throughout the life span of a project, ensuring that they achieve the result they desire."
KJC Architects,"44 Stafford Road, Wallington, Surrey, SM6 9AA",Tel: 02037454405,www.kjcarchitects.co.uk,"Kevin established KJC Architects in 2015 with a selection of small domestic projects in 2015 and the practice has grown from strength to strength since then. Kevin is currently overseeing numerous projects in the South London and Surrey areas, ranging from a bespoke fermentation plant for a local cider company in Guildford  to a £1M refurbishment of a townhouse in Wandsworth. Kevin is using his experience from over a decade of working as a project architect ?in larger commercial offices to provide a detailed bespoke design service for all the practices clients.   Kevin Clarke graduated from the University of Dundee in 2009 with a Masters in Architecture. In his final year of university, he won the award for ""Outstanding contribution to the School of Architecture"" for his thesis project exploring the feasibility of converting derelict properties in Orkney into sustainable community buildings to spark a regeneration of architecture on the island.  He has extensive experience in residential, conservation, commercial and hotels/leisure sectors. With over 10 years experience specialising in the hospitality and high end residential sectors, he has worked on numerous award winning and prestigious projects, including Hilton Ageas Bowl and The Ned Hotel for Soho House at 27 Poultry. Through his career he has worked at award winning practices in both the UK and Ireland including, EPR Architects, Arup Associates, Allan Murray Architects and Cooney Architects.  He has a particular understanding of working with existing buildings, especially heritage and listed buildings across London. Throughout his career he has worked on Grade l and Grade ll listed buildings across the U.K. as well as many locally listed buildings in conservation areas.   Sustainable and holistic design has become a key element to how he approaches each project. He believes that by combining the clients brief with relative precedent and utilizing the site to its full potential is the key to every project, large or small. ? Kevin is a chartered member of the Royal Institute of British Architects and is registered with the Architects Registry Board. He has extensive experience in residential, conservation, commercial and hotels/leisure sectors. With over 10 years experience specialising in the hospitality and high end residential sectors, he has worked on numerous award winning and prestigious projects, including Hilton Ageas Bowl and the Soho House Hotel at 27 Poultry. Through his career he has worked at award winning practices in both the UK and Ireland including, EPR Architects, Arup Associates, Allan Murray Architects and Cooney Architects.  He has a particular understanding of working with existing buildings, especially heritage and listed buildings across London. Throughout his career he has worked on Grade 1 and Grade 2 listed buildings across the U.K. as well as many locally listed buildings in conservation areas.   Sustainable and holistic design has become a key element to how he approaches each project. He believes that by combining the clients brief with relative precedent and utilizing the site to its full potential is the key to every project, large or small. ? Kevin is a chartered member of the Royal Institute of British Architects and is registered with the Architects Registry Board."
KKA Architecture,"Highpoint, 34 Highfield Street, LIVERPOOL, Merseyside, L3 6AA",Tel: 0151 236 3186,www.kkaarchitecture.co.uk,We are a Quality Assured practice committed to providing the highest standards of service to our clients. Our aim is to provide solutions beyond expectations.
KKE Architects Limited,"Danks Warehouse, 60 Diglis Road, Diglis Basin, Worcester, Worcestershire, WR5 3BW",Tel: 01905 358626,www.kkearchitects.co.uk,"KKE Architects is an architecture and landscape design practice, established in 2005 and named after its founding directors. The practice is a specialist in healthcare design, especially the design of hospices and palliative care (over 52 completed projects to date). We have a growing portfolio of education, residential and commercial projects.  The aim of our practice is to bring a personal and individual approach to each problem our clients face - offering thoughtful, cost-based solutions which are commercial yet innovative.  We remain sensitive to planning and conservation pressures yet will also push those constraints to the limit in favour of our clients.  We never presume to know our clients’ priorities better than they do, every project is individual with differing requirements and bespoke ways of working. We are unashamedly idealistic and we believe in the power of good design to affect people’s well being in a positive way."
KKM Architects,"81 Maygrove Road, LONDON, NW6 2EG",Tel: 020 7328 8122,www.kkmarchitects.com,This practice is involved in social/private housing schemes and commercial projects.  We seek to be responsive to clients needs and are currently employed on a wide range of proposals ranging from small-scale housing schemes to large mixed-use developments on inner city Brownfield  Greenbelt sites and a sixteen unit Passive House Scheme. We have in house Passive House Designer capabilities.  With the depth of our experience we are able to offer careful and considered planning of space that can respond to the local environment and the requirements of our clients in order to produce high quality design.
Klas Hyllén Architecture,"The Vaults No 3, 24 Silver Street, BRADFORD-ON-AVON, Wiltshire, BA15 1JZ",Tel: 01225 571460,www.klashyllen.com/,"We are an architecture studio adding a Scandinavian touch to what we do.  We make beautiful, high quality spaces that are both practical and functional.  We make context and people specific architecture that is healthy and environmentally considerate.   We believe in simplicity and we love to celebrate things like quality of light, good craftsmanship and connections to nature. We work with materials honestly and believe that better architecture is financially responsible and fit for a lifetime.  We like to work with people who share our views and in exchange for a high degree of creative freedom you will get architecture that is elegant, exquisitely detailed and visually striking.  To us you are the most important person in the design process and together we will create something truly outstanding.  We provide a full design and management architectural service, from project inception through to construction and completion. We believe in adding value - not cost - to your big idea by looking at smarter ways to spend money and helping you get more for the amount you have.  Some of our current projects include unique rural houses, bespoke extensions, brand specific offices, a state of the art research hub, a four-story London townhouse and an exclusive underground wine cellar."
Klassnik Architects,"165 Caledonian Road, London, N1 0SL",Tel: 0208 8193243,www.klassnik.com,"Klassnik Architects create distinctive buildings, interiors and experiences through architecture, art and design. Selected by the Architecture Foundation as one of the best British architects to have set up practice in the past ten years.  From our studio near Kings Cross, we have expertise in delivering professional architectural services across the full range of RIBA workstages from concept to completion. Including applications to statutory bodies, detail design, contract administration and co-ordination of consultant teams.   Producing work across a broad spectrum of disciplines and range of scales we have completed contemporary domestic extensions, bespoke luxury interiors, creative workspace environments and gallery spaces for a range of private clients.    Working for local authorities and developers we are proficient in the procedures and regulations that affect public projects having designed a cycle café and co-working space, a football supporters club, landscape public realm interventions for the London 2012 Olympics, high street regeneration schemes and a diverse range of other public art projects.    Whatever the brief we aim to maximise its opportunities working with the client to deliver an exceptional and unique response.  Members of the Tfl/ADUP framework for Public Art Strategy Advice.  Klassnik Architects is the trading name for The Klassnik Corporation Ltd registered in England and Wales, no. 09941626"
KLH Architects Limited,"The Old Steelyard, Poplar Lane, Sproughton, IPSWICH, Suffolk, IP8 3HL",Tel: 01473 689532,www.klharchitects.com,
KML Architects Ltd,"85 Lambeth Walk, LONDON, SE11 6DX",Tel: 020 7582 7527,www.kmkarchitects.co.uk,We strive to innovate in the way we approach each commission. We create space which allows you to live and work beyond the ordinary.
KN Designs,"37 Moore Road, LONDON, SE19 3RB",Tel: 07779596953,www.kndesigns.co.uk,
Knight Architects Limited,"Knight Architects Limited, Thame House, 9 Castle Street, High Wycombe, Buckinghamshire, HP13 6RZ",Tel: 01494 525 500,www.knightarchitects.co.uk,"Knight Architects is a specialist bridge architecture consultancy based on the unique experience, skills and passion for bridge design that Martin Knight has built up over eighteen years in leading architecture and engineering practice.  The RIBA-chartered architectural practice undertakes selected infrastructure projects in the UK and internationally, including Austria, China, Germany and New Zealand.  The practice is founded on the beliefs that good design is vital and that simple, beautiful solutions are based on a clear understanding of function, context, value and time."
Knight Gratrix Architects,"Suite 1, Royce House, 630-634 London Road, WESTCLIFF-ON-SEA, Essex, SS0 9HW",Tel: 01702 715517,www.knightgratrix.com,"As a practice we are committed to maintaining the highest standards of design and innovation fashioned to the individual needs of our clients. Our aim is to provide an efficient skilled professional services incorporating all parts of the RIBA scope of works. We are dedicated to providing our clients with commercial and design success that combines new contemporary ideas with reliable established economics Our portfolio of work demostrates a variety of clients and projects including, private residential, commecial residential and mixed developments. In addition we work closely with commercial clients developing sites for commercial and leisure use  We are proud to have designed and built modern architecture whilst also participating in conserving our built heritage within established conservation areas. Our buildings articulate the desires of urban regenaration and fulfil a social and economical need within our existing environment that reflects our aspirations for the future"
Knott Architects,"98b Tollington Park, LONDON, N4 3RB",Tel: 020 7263 8844,www.knottarchitects.co.uk,"Knott Architects; a design-led studio, with a strong commitment to good modern design. We aim to make the process of building accessible and enjoyable."
Knox & Clayton,"Knox & Clayton, 2a Wallace Avenue, LISBURN, County Antrim, BT27 4AA",Tel: 02892 674312,www.knox-clayton.co.uk,"We offer a sound business approach to architecture, our design solutions are not only aesthetically pleasing, but functional and cost effective.  We listen - advise - deliver."
Knox Bhavan Architects LLP,"Knox Bhavan Architects LLP, 69 Choumert Road, London, SE15 4AR",Tel: 0207 635 9911,www.knoxbhavan.com,"Knox Bhavan Architects are a multi-award winning practice with an established reputation for high quality design. KBA make fine, modern buildings that are innovative, beautiful and respectful of their environment, frequently using materials of the landscape.  Design is considered at every scale, from overall concept, right through to the smallest detail. This approach gives their buildings considerable added value in elegance and beauty. Their product and component design work has led to collaborations with crafts people, precision engineers, cabinet-makers, and specialist suppliers.  KBA offer a professional service by a dedicated team who produce buildings which respond to brief and circumstance, as well as being value for money. A close relationship is nurtured with the client from the outset. Considered of particular importance is the need to understand and sympathise with the client's functional needs and aspirations for a building, as well as being practical with constraints of planning, cost and time.  KBA work all over the country and have extensive experience in the restoration, conservation, refurbishment and extension of Grade I and Grade II listed buildings. They have high success rates with specialist planning bodies such as English Heritage, National Parks, and Conservation areas. KBA also offer an interior design service to compliment the client’s individual building scheme.  Knox Bhavan Architects have won many RIBA awards (2000, 2003, 2006 and 2010), including the prestigious RIBA Manser Medal for ‘Best one-off house designed by an architect in the UK’. KBA are also the only practice to have won two Grand Designs Awards for ‘Best New House’ (2007 and 2010).  Amongst other industry awards, KBA have won five Wood Awards (2001, 2003, 2006, 2009 and 2010), the Aluminium Imagination Award (2003), and two Civic Trust Awards (2004 and 2006)."
Koha Architects Limited,"Tremough Innovation Centre, Penryn Campus, Penryn, Cornwall, TR10 9TA",Tel: 01326 567 212,www.kohaarchitects.com,Our approach is that design is a collaborative process where each person makes a valuable contribution in bringing their unique talents and gifts to a project.
Kokorelia Architects,"Kokorelia Architects, 14A Coolhurst Road, London, N8 8EL",Tel: 020 7625 7005,www.kokorelia.com,"Our design approach closely relates to our interdisciplinary view of architecture. Our team consists of architects, engineers, interior designers as well as landscape designers. This gives us a diverse pool of knowledge to draw from and it allows us to adapt according to the needs of each project. We enjoy collaborating with craftsmen, artists and consultants, as each brings a different depth. We tackle each project by investigating the ongoing interplay between detail and overview, building and context, function and aesthetic. We focus on the inventive use of different materials, the quality of the light and the relationship between the building and its surroundings. We give a strong emphasis in the process of developing the brief, and treat each client as unique with respect to site, brief and budget.  We are engaged in a broad selection of projects from large scale buildings to small scale installations. Our body of work includes residential, new built as well as refurbishments and renovations, offices and commercial buildings.  Our practice has a strong record of being involved in the construction process, usually through construction management or through site supervision. We consider our speciality to be high quality, bespoke architecture and enjoy the challenge of working on a range of projects. Our aim is to create innovative and environmentally responsible buildings that respond to, as well as influence, their environment."
Konishi Gaffney Architects,"Konishi Gaffney Architects Ltd, 88 Constitution Street, EDINBURGH, EH6 6RP",Tel: 0131 555 4939,www.konishigaffney.com,
KORR Architecture,"52 Dorset Avenue, East Grinstead, London, RH19 2AE",,www.korr.uk,"KORR is an international architectural practice based in Sussex UK, founded in 2003 by Jam Koramshai, an RIBA chartered architect. We have developed a diverse portfolio of residential and commercial projects for private and public institutions in London, the South East, Scotland and Brazil. We translate our clients’ brief into beautiful buildings and offer innovative architecture with high social and environmental values – architecture that connects to and enhances the day-to-day lives of our clients. KORR’s extensive experience of projects ranges from new-build to refurbishment or extensions, including listed buildings and conservation areas. We provide services from concept design to complete Architect Led Design-Build approach, to ensure that works are diverse and dedicated to the needs of clients with sustainable and cost-effective solutions. Projects are developed with the use of a powerful and easy-to-communicate 3D programme to achieve significant reduction on overall time and cost, during both the planning process and the life cycle of the building."
Koru Architects,"The Studio, 15 Lloyd Close, Hove, East Sussex, BN3 6LZ",Tel: 01273 204065,www.koruarchitects.co.uk,"Koru Architects is a multi award-winning design-led practice specialising in eco-design.   Our mission is to create spaces that are delightful, comfortable and sustainable. We work throughout Sussex and the South-East on residential and commercial projects, both new-build and extensions/alterations. We now aspire to diversify into the education, leisure and healthcare sectors.  With our passion and 40 years of combined professional experience, we put your needs and dreams at the centre of our design process. Our designs are characterised by creative use of light and space, lateral thinking, attention to detail and the careful selection of natural materials. One of our key specialities is using sensitive design to win planning approval in restricted places such as conservation areas and the South Downs national park."
kotzmuth-williams architects,"Canton House, 435-451 Cowbridge Road East, CARDIFF, CF5 1JH",Tel: 02921780001,www.kwarchitects.com,By maintaining the directors’ personal involvement in all our projects; we provide creative solutions to your specific needs based on sound design and technical experience.
KPF - Kohn Pedersen Fox Associates (International) PA,"KPF - Kohn Pedersen Fox Associates (International) PA, 7a Langley Street, London, WC2H 9JA",Tel: 020 3119 5300,www.kpf.com,"KPF is a single, unified architectural practice focused on the design of buildings of all types and scales, and in all geographic regions. Our projects include the world’s tallest towers, longest spans, most varied programs, and inventive forms. What binds our work together – and what motivates our efforts – is the goal of finding the smartest solution for each project we undertake. We believe that the best design is the product of an open-minded search that is not burdened by preconceptions or stylistic formulae.  The firm consists of 700 staff led by 25 principals, with offices in New York, London, Shanghai, Hong Kong, Seoul, and Abu Dhabi. New York serves as the center of our design culture, and all of the Principals convene regularly to ensure the cohesiveness of philosophy and share knowledge about their work. Each Principal is encouraged to understand and participate in the global breadth of the practice. Exchange of staff between offices is a regular practice, and a single project will often avail itself of expertise residing in multiple offices – working together as a single team – in order to derive maximum benefit from the firm's broad base of knowledge."
KPW Architects,"170 Upper New Walk, Leicester, Leicestershire, LE1 7QA",Tel: 0116 255 2279,www.kpw-architects.co.uk,"KPW Architects offer our clients architectural design services, together with technical expertise, Project Management and Planning Supervisor services. We undertake commissions on all types of building projects, at all stages from inception through to completion.  We promote high quality design to meet the requirements of the client's brief, within the constraints of budget and timescale. This encompasses both traditional and modern construction methods as appropriate, with detailing to minimise maintenance and to ensure energy efficiency."
KR.eativ: Architects Ltd,"34 Paradise Lane, KETTERING, Northamptonshire, NN15 6LX",Tel: 01536 522586,www.kreativarchitects.co.uk/,"Small practice specialising in sustainable architecture in historic contexts. Helping clients bring their existing buildings into the C21 whilst respecting their past and conserving their future. This can be achieved through a combination of repair, refurbishment, conversion and extension as well new buildings. Fully BIM compliant software and workflows on all projects."
Kralform Architecture & Design,"38 Albert Street, London, NW1 7NU",,www.kralform.com,"Projects spanning from the big scale of the Exterior and Interior Architecture down to Furniture and Detail Design as well as branding. The philosophy of working with a broad spectrum of Architecture & Design within one and the same project means very much keeping and emphasizing the design concept throughout. Working in a close relationship with Client and Builder/Manufacturer creates and ensures a distinctive result where the Architecture and Design fits its purpose, needs and requirements."
Kriterion Conservation Architects,"20 Queen Street, Londonderry, County Londonderry, BT48 7EQ",Tel: 028 7137 0017,www.kriterion.co.uk,
Kriterion Conservation Architects,"Hamilton House, 3 Joy Street, Belfast, County Antrim, BT2 8LE",Tel: 028 9024 3911,www.kriterion.co.uk,"Kriterion Conservation Architects specialize in the regeneration, restoration and extension of listed buildings. Kriterion is dedicated to the provision of quality service adhering to recognised conservation principles and can advise on all aspects of the Built Heritage."
Kruszelnicki Leetch Architects,"Unit 75A Regent Studio, 8 Andrews Road, London, E8 4QN",Tel: 02039030762,,
KSR Architects LLP,"14 Greenland Street, Camden, LONDON, NW1 0ND",Tel: 020 7692 5000,www.ksrarchitects.com,"We are a design-led architecture practice based in London and Shenzhen, China, with a specialist expertise in high-end residential. Our extensive portfolio based on over 30 years in practice includes a diverse spectrum of work ranging from the completion of award-winning multiple unit residential and commercial projects and the masterplanning of entire neighbourhoods, to the creation of stunning bespoke residences within prime locations in the UK, Russia, Europe, China and the Caribbean.  We understand fully the varied demands and requirements of developers as well as owner occupiers in a highly specialised field, and our partner led approach ensures quality is upheld at all stages. Our experience of market drivers, together with the level of refinement and attention to detail we pride ourselves upon enable us to meet the exacting requirements of our clients both locally and internationally.  With a proven track record in the design and completion of both large scale developments and numerous exclusive residences, KSR has a unique blend of skills and knowhow which continues to see us deliver exceptional architectural solutions."
KSS Design Group Ltd,"6th Floor, 1 James Street, LONDON, W1U 1DR",Tel: 020 7907 2222,www.kssgroup.com,"We are a 100 strong chartered architects, interior design and graphics practice, formed in 1991 and based in Central London and Sevenoaks, Kent.  We specialise in the design of major sports venues and training facilities, educational projects and residential developments, and have a reputation for providing high quality design backed by sound commercial judgement and a client focused professional service.  We specialise in the design of major sports venues and training facilities, educational projects and residential developments, and have a reputation for providing high quality design backed by sound commercial judgement and a client focused professional service.  KSS specialise in the design of major sports venues and training facilities, educational projects and residential developments, and have a reputation for providing high quality design backed by sound commercial judgement and a client focused professional service."
KTB Architecture,"Bermondsey Island, 2 Long Walk, London, SE1 3NQ",Tel: 0207 7402765,www.ktbarchitecture.com,KTB architecture is a London based practice operating from its Bermondsey Island studio. Our core specialism lies in the residential market.  A majority of our key projects have involved listed buildings in some of London’s key addresses.
KTICIC Architects,"20 Foxlands Crescent, DAGENHAM, Essex, RM10 7TB",Tel: 08445043919,www.kticic.com,Our practice offers design-led solutions in order to achieve good architecture. Budgets and Programmes are adhered to  providing client satisfaction. Challenging projects undertaken.
Kuee Architecture,"No. 31A, Lorong Taman Ipoh 1,, Taman Ipoh Selatan,, 31400 Ipoh, Perak",Tel: 605-54112816,www.kueearch.com,
Kyle Smart Associates Limited,"The Barn, Butchers Wick, Sewell, DUNSTABLE, Bedfordshire, LU6 1RP",Tel: 01582 690 222,www.kylesmartassociates.co.uk,
L M Associates,"Clock Tower House, Lindfield Enterprise Park, Lewes Road, Lindfield, HAYWARDS HEATH, West Sussex, RH16 2LH",Tel: 01444 484711,www.lm-associates.co.uk/,
L.A.G. Prichard,"Tabley Street, Kings Dock Mill, Liverpool, L1 8DB",,www.lagp.co.uk,
L1 Architecture,"76 Portland Place, London, Greater London, W1B 1NT",,harmey.net/,"L1 Architecture/Design is a practice formed in 2005 undertaking a critical investigation of architecture in the context of uneven global mobility, modern construction methods & right-sized (or compact) & sustainable solutions. Core experience began with small private & larger residential projects, in new and heritage contexts in London, UK. Versatile with smaller budgets as well as larger ones, fluency with traditional as well as innovative materials, with an interest in timber engineered products, which in the residential context are very useful. Includes some experience with this technology in Ontario. Skills offered to clients include digital visualisation & simple walkthroughs, for even the smallest commissions, as we work hard to communicate designs for input from all those involved:  http://www.harmey.net/services Projects have included the private & domestic, design review in community, transit & pedestrian spheres, competitions & art collaborations."
LA architects Ltd,"LA architects Ltd, The Studio, Brighton Road, Housedean, LEWES, East Sussex, BN7 3JW",Tel: 01273 878440,www.la-architects.co.uk,"LA architects is a specialist Sports and Leisure architectural practice.   Employing a flexible and dynamic approach to the design of new, and refurbishment of existing, buildings we provide humane, lively and highly successful buildings that add value to the communities they serve.   Overseeing large public contracts and small individual projects alike to provide long term, sustainable solutions that enhance the public realm.    We believe Architecture is more than the look of the building, each project is designed to best serve the users of the facility, and it is they who are our real clients."
LA Hally Architect,"Suite 1, Talbot House, 34 Staple Gardens, Winchester, SO23 8SR",Tel: 01962 843 500,www.lahally.com,"LA Hally Architect is an RIBA Chartered Practice with a young, fresh and innovative approach to design.   ""We first find out from our clients what their current and expected needs are then we work with them to create their personalised design:- Working on all scales of the project from the overall concept down to the detail of junctions between different materials. We create lifestyle architecture that provides a flexible uplifting environment of flowing, well lit, inspirational spaces that can transform the way you live.""   The ultimate aim is that users of the completed building experience joy and beauty in the clever use of materials, detailing, space and light."
LAB Architects Ltd,"LAB Architects Ltd, 111 Munster Road, Fulham, LONDON, SW6 5RQ",Tel: 020 7351 1446,www.labarchitects.com,"The creative drive behind LAB is the recognition that homes, shops, cultural buildings, restaurants and offices are all about people, how we live, work and play and how we would like to do so in the future.  As a practice our goal is to gain a thorough comprehension of our clients original objectives and desires. We take these desires through the creative design process and with the knowledge of our experience,  provide a framework within which to organise and rationalise them, bringing  them forward,  as seamlessly as possible, into a tangiable form.   LAB see a confident and agreeable relationship with their clients as the fundamental prerequisite to allow their projects to realise their full potential.  It is an approach which has proven to be successful in practice."
Lacey Hickie Caley,"The Design Studio, Guardhouse, Royal William Yard, Plymouth, Devon, PL1 3RP",Tel: 01752 669368,www.lhc.net,"At LHC Design we strive to design and deliver buildings that work, that are functional, sustainable and practical - but which are also beautiful. From our studios in Exeter, Plymouth and now in Victoria, Cornwall, we offer intelligent design solutions coupled with commercial viability. Our architectural design approach responds to context and brief rather than repeating a house-style, and keeps the end-user at the heart of the process...without forgetting the practicalities of buildability, timescale and budget.   We work across the UK on a huge variety of projects; always in a spirit of trust and mutual respect with clients and partners; always aiming to deliver the extraordinary. We are highly equipped with talented architects, urban designers, landscape architects, interior and graphic designers and technicians who all have wide experience in their respective fields."
Lacey Hickie Caley,"Lacey Hickie Caley, The Design Studio, Emperor Way, Exeter Business Park, EXETER, Devon, EX1 3QS",Tel: 01392 444334,www.lhc.net,"At LHC Design we strive to design and deliver buildings that work, that are functional, sustainable and practical - but which are also striking and beautiful. From our studios in Exeter, Plymouth and now also in Victoria in Cornwall, we offer intelligent design solutions coupled with commercial viability. Our architectural design approach responds to context and brief rather than repeating a house-style, and keeps the end-user at the heart of the process, without forgetting the practicalities of buildability, timescale and budget. We work across the UK on a huge variety of projects; always in a spirit of trust and mutual respect with clients and partners; always aiming to deliver the extraordinary. We are highly equipped with talented architects, urban designers, landscape architects, interior and graphic designers and skilled technicians who all have broad experience in their respective fields."
Lakes Architect Ltd,"11 Church Street, Windermere, LA23 1AQ",Tel: 015394 42224,www.lakesarchitect.co.uk,To listen to Peoples needs. To design from a traditional vernacular based in Arts and Crafts. To enhance environment.
Lambert Bardsley Reeve,"1 High Bungay Road, Loddon, NORWICH, Norfolk, NR14 6JT",Tel: 01508 522952,www.lambertbardsleyreeve.co.uk,"This multi award winning practice offers an informed, contemporary approach to design with an excellent track record of successful projects completed to budget in a wide range of sectors."
Lancaster Associates,"The Woodlands, Wingrove, Rowlands Gill, Northumberland, NE39 1DT",Tel: 01207 545 230,www.lancaster-associates-chartered-architects.co.uk/,"Practice  has experience in New  Housing including Estates and individual Houses, Hostels , Conversion of Buildings for Residential Retail and Leisure use.Conservation and restoration work."
